CTR;Steer
0.3717;-0.0348735
0.3771;-0.0542721
0.3962;-0.0847352
0.4066;-0.0690985
0.4255;-0.0891462
0.4341;-0.0700533
0.442;-0.0700593
0.4561;-0.0848023
0.4622;-0.0699484
0.4677;-0.0698073
0.4767;-0.0783956
0.4802;-0.0681607
0.4853;-0.0723684
0.4876;-0.0673572
0.4878;-0.0634311
0.4873;-0.0621997
0.4845;-0.057422
0.4821;-0.058103
0.4755;-0.0489508
0.4714;-0.0535715
0.4666;-0.0516848
0.4555;-0.0376475
0.4492;-0.0465271
0.4351;-0.0290297
0.4273;-0.0406733
0.4192;-0.0390679
0.4017;-0.0178438
0.3923;-0.0328299
0.3826;-0.0309662
0.3623;-0.0069024
0.3406;-0.0010177
0.3069;0.0278839
0.2955;-0.0151539
0.2843;-0.014016
0.2615;0.0124732
0.25;-0.0085268
0.2274;0.0169495
0.2161;-0.00406355
0.1942;0.0203244
0.1727;0.022663
0.1623;0.00194185
0.1423;0.0240707
0.1327;0.00464435
0.1144;0.0247322
0.1057;0.0067843
0.0895;0.0241696
0.0818;0.00828365
0.0678;0.0229498
0.0613;0.0088941
0.0553;0.00876645
0.0442;0.0206094
0.0392;0.00913975
0.0304;0.0180446
0.0266;0.00860125
0.0233;0.0080846
0.0176;0.0137308
0.0154;0.0070531
0.0128;0.0082367
0.0267;-0.0268616
0.0644;-0.0801488
0.1224;-0.12951
0.0813;0.0748143
0.1065;-0.0616189
0.2014;-0.215355
0.2491;-0.128234
0.34;-0.228439
0.3838;-0.141001
0.4661;-0.230579
0.5431;-0.231801
0.613;-0.228392
0.6449;-0.1575
0.7021;-0.217031
0.7279;-0.158465
0.773;-0.204216
0.7925;-0.156337
0.8098;-0.154937
0.8389;-0.183322
0.8505;-0.150487
0.8675;-0.164271
0.873;-0.142532
0.8779;-0.142506
0.8751;-0.127124
0.8709;-0.124129
0.8571;-0.103288
0.8476;-0.110887
0.8365;-0.10644
0.8259;-0.106263
0.8539;-0.18809
0.8835;-0.196171
0.9576;-0.296765
1.0271;-0.298504
1.0852;-0.284961
1.1308;-0.267367
1.1489;-0.215656
1.176;-0.238309
1.1854;-0.204912
1.1919;-0.200683
1.197;-0.199246
1.1956;-0.186634
1.1851;-0.167452
1.1761;-0.16969
1.1509;-0.134085
1.1348;-0.150438
1.0963;-0.100411
1.0493;-0.0768854
1.0229;-0.114637
0.995;-0.107949
0.9338;-0.0326363
0.9007;-0.0843216
0.8664;-0.0772098
0.8306;-0.0692552
0.7551;0.0210923
0.6746;0.04283
0.5492;0.151165
0.5068;-0.008728
0.4652;-0.0043206
0.3809;0.093534
0.3384;0.0161398
0.2548;0.110752
0.2133;0.0326707
0.1381;0.111282
0.133;-0.0282198
0.2031;-0.189236
0.2761;-0.206124
0.3672;-0.256173
0.5804;-0.532643
0.686;-0.333626
0.8865;-0.553944
0.9819;-0.358545
1.1591;-0.549305
1.3212;-0.544081
1.3954;-0.380108
1.5279;-0.517347
1.5873;-0.380851
1.6898;-0.483271
1.7338;-0.373738
1.8057;-0.441226
1.8343;-0.359833
1.8757;-0.392581
1.8891;-0.339535
1.9011;-0.339486
1.9;-0.314071
1.8943;-0.304963
1.8696;-0.264193
1.8508;-0.274098
1.8012;-0.205959
1.7704;-0.239824
1.6985;-0.147688
1.6572;-0.203522
1.566;-0.0908247
1.5159;-0.166268
1.4635;-0.154539
1.3504;-0.0168495
1.292;-0.118136
1.0426;0.300753
0.9761;-0.0555599
0.8467;0.0892267
0.7156;0.111934
0.6496;-0.00869085
0.584;5.715e-05
0.5179;0.0107132
0.3848;0.164486
0.3179;0.0419619
0.2521;0.0495058
0.1865;0.0588526
0.0995;0.114653
0.0934;-0.0462789
0.1603;-0.202394
0.2293;-0.217059
0.3173;-0.268417
0.5021;-0.489988
0.5916;-0.313109
0.6777;-0.319563
0.8417;-0.500384
0.9196;-0.340329
1.0625;-0.492295
1.1909;-0.48315
1.2487;-0.351245
1.35;-0.454115
1.3943;-0.347457
1.4339;-0.344714
1.5009;-0.410314
1.5284;-0.336204
1.5693;-0.369923
1.5833;-0.319015
1.5929;-0.312451
1.5998;-0.308886
1.5904;-0.275671
1.5797;-0.272256
1.5652;-0.263264
1.525;-0.206596
1.4993;-0.232491
1.4705;-0.222706
1.4027;-0.135238
1.364;-0.188315
1.2787;-0.0829589
1.232;-0.15377
1.1326;-0.0340262
1.0795;-0.119201
0.9689;0.0119046
0.911;-0.0852659
0.8522;-0.075072
0.7298;0.0701231
0.6665;-0.0389151
0.6029;-0.0290766
0.4727;0.123417
0.4062;0.00578895
0.2746;0.155592
0.2087;0.0339723
0.0796;0.179698
0.0156;0.0590897
-0.1082;0.197314
-0.2187;0.187398
-0.2499;0.0336031
-0.2637;0.00100495
-0.2512;-0.0533444
-0.2383;-0.0559603
-0.2122;-0.0861692
-0.1992;-0.0618196
-0.1865;-0.0630313
-0.1613;-0.0917307
-0.1489;-0.0679162
-0.1254;-0.0935785
-0.1033;-0.0940419
-0.0929;-0.0721554
-0.0737;-0.0925986
-0.0649;-0.0730861
-0.0492;-0.0892165
-0.0421;-0.0730605
-0.0358;-0.0723876
-0.0248;-0.0834252
-0.0128;-0.0872188
-0.0081;-0.0733197
0.278;-0.679174
0.3329;-0.225175
0.431;-0.326506
0.5584;-0.404495
0.6294;-0.30266
0.6593;-0.225274
0.6862;-0.223652
0.7507;-0.308903
0.7669;-0.215116
0.7892;-0.231056
0.7959;-0.201259
0.7998;-0.196644
0.7996;-0.188813
0.7889;-0.166603
0.7797;-0.168613
0.7681;-0.162457
0.7379;-0.121096
0.7193;-0.141865
0.6762;-0.0867384
0.6516;-0.120374
0.6253;-0.113342
0.5972;-0.105825
0.5356;-0.0298533
0.4674;-0.006657
0.3945;0.0134808
0.3567;-0.0512276
0.3184;-0.0446418
0.279;-0.0366713
0.1978;0.0590098
0.1559;-0.0133831
0.114;-0.00715515
0.0288;0.0922105
-0.0581;0.108675
-0.1013;0.0278052
-0.1439;0.0330671
-0.2287;0.130301
-0.2709;0.0515669
-0.3515;0.140633
-0.3807;0.042403
-0.3966;0.0183863
-0.3914;-0.024398
-0.3703;-0.0591778
-0.3401;-0.0817378
-0.271;-0.169767
-0.2368;-0.104979
-0.2038;-0.107427
-0.1396;-0.179387
-0.1085;-0.117798
-0.0787;-0.119629
-0.0216;-0.182783
0.0055;-0.126851
0.0312;-0.127921
0.0558;-0.129439
0.1018;-0.17919
0.123;-0.132831
0.1607;-0.171567
0.1775;-0.132376
0.1926;-0.131337
0.2063;-0.130695
0.2298;-0.153935
0.2394;-0.127695
0.2538;-0.139581
0.2588;-0.121661
0.2623;-0.119317
0.2642;-0.116534
0.2621;-0.10835
0.2585;-0.104939
0.2473;-0.0881831
0.2398;-0.094578
0.231;-0.0907735
0.221;-0.086984
0.1976;-0.0567728
0.1841;-0.0746398
0.1543;-0.037647
0.138;-0.062271
0.1032;-0.0201026
0.0845;-0.0495398
0.0653;-0.0456925
0.0035;0.0487758
-0.0184;-0.02773
-0.0621;0.022456
-0.0842;-0.0173869
-0.1286;0.0339374
-0.151;-0.0066271
-0.1733;-0.00339545
-0.1957;0.0002624
-0.2406;0.0521177
-0.2631;0.0108243
-0.2978;0.0405782
-0.2682;-0.0923277
-0.2384;-0.0970785
-0.1989;-0.122304
-0.1142;-0.225352
-0.073;-0.144495
-0.0334;-0.147219
0.0786;-0.308858
0.1136;-0.160165
0.146;-0.159898
0.2065;-0.225276
0.2345;-0.164593
0.2604;-0.164409
0.3072;-0.213382
0.3648;-0.243805
0.3801;-0.16169
0.4034;-0.181386
0.4119;-0.153267
0.4227;-0.159699
0.4252;-0.143686
0.4244;-0.137178
0.4211;-0.131894
0.4161;-0.127952
0.4093;-0.123537
0.3906;-0.097127
0.3788;-0.109346
0.3505;-0.0722766
0.3163;-0.0555048
0.2769;-0.0393332
0.2331;-0.0240798
0.2097;-0.0614746
0.1609;-0.0034351
0.1351;-0.0456326
0.0551;0.0747398
0.0274;-0.0257189
-0.0001;-0.0219938
-0.0565;0.0442944
-0.0852;-0.006758
-0.1423;0.0586782
-0.171;0.00626865
-0.1992;0.00959825
-0.2554;0.074156
-0.281;0.0169365
-0.3067;0.0211448
-0.3111;-0.0206396
-0.2986;-0.0561653
-0.2684;-0.0959611
-0.2535;-0.0674694
-0.2392;-0.0682948
-0.2253;-0.0694671
-0.1986;-0.0989728
-0.1737;-0.099021
-0.1621;-0.0740799
-0.1513;-0.0740243
-0.1313;-0.0953586
-0.1221;-0.0750776
-0.1138;-0.0744657
-0.0989;-0.0898512
-0.0924;-0.07398
-0.0867;-0.0731917
-0.0772;-0.0821781
-0.0735;-0.0710963
-0.0706;-0.069896
-0.0683;-0.0690069
-0.0659;-0.0695339
-0.0656;-0.0653461
-0.0673;-0.0610575
-0.0692;-0.0603379
-0.0717;-0.058727
-0.0775;-0.0512183
-0.0744;-0.0694461
-0.0337;-0.150734
-0.0047;-0.131682
0.0231;-0.133463
0.0749;-0.189271
0.099;-0.137535
0.161;-0.222716
0.1945;-0.170838
0.2201;-0.158988
0.23;-0.129188
0.2382;-0.127137
0.2499;-0.136017
0.2534;-0.120269
0.2555;-0.117912
0.2542;-0.111044
0.2515;-0.107965
0.2415;-0.0919853
0.1606;0.0618694
0.1576;-0.0935594
0.1533;-0.090391
0.1501;-0.0921861
0.1405;-0.0780163
0.1342;-0.0837384
0.1186;-0.0628577
0.0992;-0.0523973
0.0882;-0.0675914
0.0639;-0.0373784
0.0506;-0.0574087
0.0367;-0.054142
0.0067;-0.0174454
-0.0093;-0.0430407
-0.0425;-0.0036395
-0.0599;-0.0325995
-0.0776;-0.0293057
-0.1116;0.00845005
-0.1245;-0.0317527
-0.1109;-0.0867372
-0.0959;-0.0917393
-0.0889;-0.0767448
-0.0771;-0.0880763
-0.0723;-0.0747601
-0.0682;-0.073941
-0.0622;-0.0786099
-0.0603;-0.0706648
-0.0591;-0.0694152
-0.0587;-0.0678459
-0.0611;-0.0618553
-0.0663;-0.0554422
-0.0699;-0.0580672
-0.0789;-0.0458778
-0.0843;-0.0522256
-0.0968;-0.0361022
-0.1038;-0.0460003
-0.1113;-0.0438197
-0.1278;-0.0232808
-0.1368;-0.0368624
-0.1558;-0.0139345
-0.1659;-0.0301365
-0.1867;-0.0055232
-0.1976;-0.0235894
-0.2085;-0.0218501
-0.2312;0.00527045
-0.2547;0.0105228
-0.2666;-0.0107589
-0.2902;0.0163262
-0.302;-0.0053528
-0.3137;-0.00364095
-0.3367;0.0225774
-0.3466;-0.0019643
-0.3472;-0.0203007
-0.3372;-0.0428321
-0.326;-0.0467491
-0.304;-0.0714971
-0.2933;-0.0503554
-0.2637;-0.0924636
-0.2546;-0.0527013
-0.246;-0.0528683
-0.2301;-0.0697382
-0.2156;-0.0690054
-0.209;-0.0540909
-0.1975;-0.0655172
-0.1879;-0.0630632
-0.1803;-0.0601131
-0.1749;-0.0564356
-0.173;-0.0496341
-0.1716;-0.0487583
-0.1707;-0.047808
-0.1703;-0.0467828
-0.1639;-0.0596609
-0.1364;-0.105918
-0.1154;-0.09601
-0.0747;-0.141478
-0.0374;-0.140254
-0.0046;-0.136172
0.0099;-0.101752
0.0231;-0.101143
0.0464;-0.124861
0.0564;-0.0997895
0.0652;-0.0987421
0.0795;-0.111927
0.085;-0.0951944
0.0925;-0.100366
0.0945;-0.0897129
0.0937;-0.0840397
0.0876;-0.0725685
0.083;-0.07492
0.0775;-0.0723338
0.0634;-0.0530505
0.055;-0.063218
0.0358;-0.0387559
0.0249;-0.0537333
0.0134;-0.050815
-0.0118;-0.0196291
-0.0255;-0.0405614
-0.0396;-0.0376266
-0.0543;-0.0341944
-0.0854;0.00331325
-0.1017;-0.0237909
-0.1182;-0.0208568
-0.1351;-0.0174542
-0.1698;0.0234357
-0.1876;-0.00760055
-0.2054;-0.00482785
-0.2415;0.0373079
-0.2596;0.0041527
-0.2963;0.0470059
-0.2991;-0.0202246
-0.301;-0.0215891
-0.3001;-0.027174
-0.2983;-0.0290949
-0.2976;-0.0268511
-0.297;-0.0265926
-0.2959;-0.0276096
-0.2956;-0.0259068
-0.2951;-0.0262343
-0.2951;-0.0250867
-0.2951;-0.0249392
-0.2952;-0.0245766
-0.2957;-0.0235537
-0.2961;-0.0235457
-0.2971;-0.0220471
-0.2977;-0.0226083
-0.2984;-0.0221541
-0.2992;-0.0216845
-0.301;-0.019264
-0.302;-0.020563
-0.3041;-0.0178959
-0.3065;-0.0167827
-0.307;-0.0203542
-0.3162;-0.0014161
-0.304;-0.0458941
-0.2606;-0.114674
-0.2437;-0.0640869
-0.2115;-0.0994112
-0.1815;-0.0994204
-0.1674;-0.0696517
-0.1414;-0.097281
-0.1294;-0.0710163
-0.1078;-0.0934024
-0.098;-0.0712234
-0.0891;-0.0707139
-0.0732;-0.0870623
-0.0663;-0.0700641
-0.0603;-0.069134
-0.0502;-0.0788239
-0.0463;-0.0669857
-0.0407;-0.0712054
-0.0391;-0.0634258
-0.0381;-0.0623568
-0.0384;-0.0596926
-0.0395;-0.0579078
-0.0414;-0.0560021
-0.0438;-0.0546202
-0.0507;-0.0445599
-0.0551;-0.0488723
-0.0655;-0.0352796
-0.0781;-0.0289505
-0.0852;-0.0388429
-0.0926;-0.0370866
-0.1089;-0.0167872
-0.1177;-0.0304083
-0.1361;-0.0083803
-0.1558;-0.0027474
-0.166;-0.0201344
-0.1763;-0.0183012
-0.1869;-0.0160178
-0.2085;0.00932645
-0.2196;-0.00989875
-0.2416;0.0153221
-0.2526;-0.00490165
-0.3055;0.0869861
-0.3156;0.0030589
-0.3335;0.0215107
-0.3418;0.00372655
-0.3569;0.01977
-0.364;0.005017
-0.3753;0.0152997
-0.3593;-0.0415207
-0.3356;-0.0603079
-0.3231;-0.0396213
-0.3107;-0.041126
-0.2861;-0.0690729
-0.2738;-0.046181
-0.2619;-0.0470351
-0.2384;-0.0736409
-0.2156;-0.0755531
-0.2047;-0.0532857
-0.1942;-0.0539636
-0.1841;-0.0545866
-0.1742;-0.0555845
-0.1556;-0.0756967
-0.1385;-0.0751924
-0.1306;-0.0579121
-0.1166;-0.0721538
-0.1104;-0.0574286
-0.0996;-0.0681988
-0.095;-0.0564413
-0.0876;-0.0631075
-0.0847;-0.0545002
-0.0824;-0.053604
-0.0794;-0.0554143
-0.0782;-0.0519552
-0.083;-0.0391937
-0.0433;-0.134127
-0.0182;-0.108683
-0.0069;-0.0827745
0.0034;-0.0823212
0.0129;-0.0821526
0.0367;-0.114341
0.0431;-0.0805225
0.0525;-0.0879588
0.0559;-0.0764967
0.0598;-0.0781116
0.0604;-0.0716318
0.0591;-0.0676664
0.0572;-0.06621
0.0509;-0.0564904
0.0466;-0.0598687
0.0358;-0.0452666
0.0294;-0.0531213
0.0223;-0.0506675
0.0062;-0.0302556
-0.0029;-0.0428891
-0.0224;-0.0191529
-0.0329;-0.0355615
-0.055;-0.009019
-0.0787;-0.00222465
-0.1036;0.00396215
-0.1163;-0.0184747
-0.1419;0.0112363
-0.1549;-0.0119363
-0.1679;-0.00990235
-0.1942;0.0207398
-0.2074;-0.00337655
-0.2205;-0.0015013
-0.2467;0.0287521
-0.2597;0.0044319
-0.285;0.0329694
-0.3083;0.0326186
-0.3233;0.0184302
-0.3279;-0.00151585
-0.3269;-0.0127024
-0.3255;-0.0135496
-0.3222;-0.0176835
-0.3203;-0.0150084
-0.3162;-0.0198653
-0.314;-0.0162383
-0.3092;-0.0220037
-0.3067;-0.0176253
-0.3042;-0.0178482
-0.3015;-0.0185025
-0.296;-0.0247795
-0.2931;-0.0198679
-0.2902;-0.0201578
-0.2843;-0.0269007
-0.2783;-0.0278615
-0.2753;-0.0221739
-0.2695;-0.0285091
-0.2637;-0.0292473
-0.2608;-0.0237519
-0.2554;-0.0294342
-0.2477;-0.0350653
-0.2452;-0.0249177
-0.2408;-0.0292573
-0.2387;-0.024853
-0.2368;-0.0246196
-0.2349;-0.0247871
-0.2299;-0.0316222
-0.2284;-0.024733
-0.2258;-0.0272101
-0.2247;-0.0242627
-0.2228;-0.0260363
-0.2215;-0.0249206
-0.2156;-0.0348978
-0.1659;-0.12987
-0.1392;-0.0878052
-0.0887;-0.142936
-0.0645;-0.0939336
-0.0195;-0.142274
0.0016;-0.0976397
0.0402;-0.13845
0.058;-0.0995488
0.0745;-0.099461
0.1044;-0.130798
0.1302;-0.126533
0.1413;-0.098869
0.1511;-0.0978145
0.1598;-0.0969994
0.1739;-0.110001
0.1792;-0.093286
0.1834;-0.0918077
0.1864;-0.0899509
0.1892;-0.0900655
0.1889;-0.0839149
0.1851;-0.0764375
0.1792;-0.0714421
0.1625;-0.0474183
0.1479;-0.0495023
0.0803;0.0665976
0.0616;-0.0284282
0.0247;0.0134944
0.0059;-0.0198885
-0.013;-0.016847
-0.0517;0.0285838
-0.0714;-0.0064255
-0.0911;-0.00342495
-0.1307;0.0423804
-0.1507;0.00625575
-0.1704;0.00869595
-0.2096;0.0536808
-0.229;0.0171053
-0.2666;0.0592786
-0.3028;0.06206
-0.3202;0.0272301
-0.353;0.0631266
-0.3687;0.0314659
-0.3835;0.0320777
-0.4117;0.0633135
-0.4249;0.035506
-0.4373;0.0359846
-0.4603;0.0608648
-0.4708;0.0376752
-0.4893;0.0566948
-0.4974;0.0373585
-0.5039;0.0353855
-0.5102;0.0361856
-0.4959;-0.0069115
-0.4695;-0.0348367
-0.4544;-0.0142745
-0.4391;-0.01675
-0.4073;-0.0543163
-0.3909;-0.0257809
-0.3745;-0.0280536
-0.324;-0.103667
-0.2723;-0.113685
-0.2233;-0.115524
-0.1938;-0.0808519
-0.1802;-0.0510018
-0.1547;-0.0785495
-0.1427;-0.0532781
-0.1313;-0.0537225
-0.1099;-0.0768775
-0.0999;-0.0555276
-0.0818;-0.0744017
-0.0737;-0.0555798
-0.0593;-0.0703102
-0.0473;-0.0672865
-0.0422;-0.0542304
-0.0378;-0.0534715
-0.034;-0.0528245
-0.028;-0.0581105
-0.0258;-0.0508276
-0.0233;-0.051791
-0.0228;-0.0478546
-0.0236;-0.0451228
-0.0248;-0.0441304
-0.0313;-0.0325397
-0.0345;-0.0386425
-0.042;-0.0288965
-0.0463;-0.0346283
-0.051;-0.0330978
-0.0616;-0.019677
-0.0674;-0.0283733
-0.0734;-0.0270366
-0.0864;-0.0110434
-0.1005;-0.0066782
-0.1078;-0.0191293
-0.1153;-0.0175466
-0.1306;0.00041365
-0.1409;-0.0079709
-0.1427;-0.0246295
-0.1401;-0.0337495
-0.1356;-0.0381567
-0.1292;-0.0428521
-0.1154;-0.0596644
-0.1089;-0.0459849
-0.1028;-0.0460485
-0.0914;-0.0583128
-0.0862;-0.0466497
-0.0814;-0.046529
-0.0728;-0.0553826
-0.069;-0.0463181
-0.0657;-0.0457803
-0.0627;-0.0455989
-0.0577;-0.0503201
-0.0558;-0.0443772
-0.0532;-0.0461406
-0.0524;-0.0426344
-0.0521;-0.0416533
-0.0525;-0.0401671
-0.0532;-0.0394355
-0.0557;-0.0354326
-0.0621;-0.0266416
-0.0649;-0.0333891
-0.0713;-0.0251935
-0.0749;-0.030216
-0.0828;-0.0203896
-0.0871;-0.0269011
-0.0963;-0.0156729
-0.1011;-0.0237024
-0.1061;-0.0224993
-0.1167;-0.009651
-0.1222;-0.0189649
-0.1334;-0.0058182
-0.1392;-0.0156786
-0.1507;-0.00247825
-0.1565;-0.01293
-0.1681;0.00049405
-0.1738;-0.010364
-0.1795;-0.0094193
-0.1908;0.0035711
-0.1964;-0.0068907
-0.2071;0.00501785
-0.2124;-0.00488095
-0.2223;0.0059152
-0.2271;-0.00345125
-0.236;0.00620175
-0.2402;-0.00244815
-0.2453;0.0002395
-0.2453;-0.00983785
-0.2421;-0.0165968
-0.217;-0.0640533
-0.2048;-0.0399809
-0.1812;-0.0662303
-0.1696;-0.0438855
-0.1475;-0.0681267
-0.1368;-0.0468633
-0.1166;-0.068835
-0.107;-0.0490215
-0.0891;-0.068262
-0.0808;-0.0502666
-0.0729;-0.0506151
-0.0584;-0.0659609
-0.0517;-0.0513401
-0.0399;-0.0632901
-0.0299;-0.0611752
-0.0257;-0.0501923
-0.0188;-0.0566179
-0.0161;-0.0486149
-0.0122;-0.0515938
-0.011;-0.0463683
-0.0102;-0.0456832
-0.01;-0.0445082
-0.0108;-0.0423828
-0.0154;-0.0340851
-0.0206;-0.0320948
-0.0238;-0.0356029
-0.0311;-0.0262923
-0.0399;-0.0219524
-0.0447;-0.02921
-0.0552;-0.0162074
-0.0607;-0.0253521
-0.0665;-0.0238488
-0.0788;-0.00896445
-0.0852;-0.0197618
-0.0917;-0.018541
-0.1052;-0.0024634
-0.1122;-0.0143573
-0.1262;0.0018058
-0.1333;-0.0108625
-0.1449;-5.01e-05
-0.1472;-0.0182315
-0.1476;-0.0218977
-0.1396;-0.0398279
-0.1156;-0.0753701
-0.1074;-0.0449464
-0.0996;-0.0452666
-0.0847;-0.0616592
-0.071;-0.0612787
-0.0646;-0.0476064
-0.0587;-0.0474621
-0.0478;-0.0590732
-0.0428;-0.0480018
-0.0343;-0.0562596
-0.0306;-0.0471993
-0.0245;-0.0529021
-0.0201;-0.050152
-0.0185;-0.0447828
-0.0174;-0.0439391
-0.0167;-0.0432357
-0.0176;-0.0398919
-0.0188;-0.0391025
-0.0224;-0.0337513
-0.0247;-0.035994
-0.0303;-0.0285388
-0.0336;-0.032627
-0.0411;-0.0230815
-0.0452;-0.0292439
-0.0496;-0.0279591
-0.0591;-0.0163045
-0.0642;-0.0243074
-0.0695;-0.0230777
-0.0807;-0.00955735
-0.0866;-0.019229
-0.1046;0.00772325
-0.1108;-0.0148913
-0.1169;-0.0141179
-0.1294;0.0006218
-0.1357;-0.0107653
-0.1481;0.0033687
-0.1542;-0.0082392
-0.1662;0.0054439
-0.172;-0.0060001
-0.1827;0.00549625
-0.1853;-0.0102211
-0.186;-0.0138231
-0.1853;-0.0166354
-0.1728;-0.042024
-0.1645;-0.0347868
-0.1551;-0.0383192
-0.1362;-0.0600861
-0.1179;-0.0615722
-0.1091;-0.0438376
-0.1006;-0.0444623
-0.0843;-0.0624652
-0.0766;-0.0463819
-0.0622;-0.0619108
-0.0555;-0.047488
-0.0493;-0.0473934
-0.0434;-0.0476567
-0.0326;-0.0590604
-0.0278;-0.0477665
-0.0234;-0.0476148
-0.0158;-0.0551469
-0.0125;-0.0470356
-0.0055;-0.0554829
-0.003;-0.0468564
-0.0023;-0.0433602
-0.0026;-0.0413139
-0.0045;-0.0378267
-0.006;-0.0383987
-0.0079;-0.0373097
-0.0102;-0.0361596
-0.0158;-0.0287117
-0.0228;-0.0248503
-0.0268;-0.0302369
-0.031;-0.0291914
-0.0355;-0.0278987
-0.0562;0.0076344
-0.062;-0.0212646
-0.0735;-0.00810285
-0.0794;-0.0183781
-0.0854;-0.0172354
-0.0977;-0.0027416
-0.1103;-0.00019645
-0.123;0.00197005
-0.1293;-0.0098203
-0.1416;0.0040955
-0.1476;-0.0075307
-0.1593;0.00570395
-0.1707;0.0068993
-0.1761;-0.00420265
-0.1814;-0.00351695
-0.1858;-0.00456405
-0.1887;-0.0070347
-0.1856;-0.0194069
-0.1722;-0.0419308
-0.1404;-0.0834306
-0.1204;-0.0627704
-0.0817;-0.105935
-0.063;-0.068708
-0.0276;-0.107404
0.0057;-0.108202
0.0213;-0.0751527
0.036;-0.0755757
0.0886;-0.15931
0.1301;-0.1434
0.1381;-0.0776691
0.15;-0.0873291
0.1545;-0.0732814
0.158;-0.0718854
0.1623;-0.0742115
0.1632;-0.0676281
0.1623;-0.0639743
0.1581;-0.0568233
0.1547;-0.0579907
0.1506;-0.056051
0.1402;-0.0419611
0.1339;-0.049283
0.1195;-0.0309828
0.1113;-0.0422084
0.1026;-0.0399547
0.0835;-0.0163315
0.0624;-0.0091977
0.0512;-0.0273433
0.0397;-0.0250381
0.0156;0.00376905
0.0031;-0.0175575
-0.0223;0.0120637
-0.0353;-0.0107687
-0.0483;-0.00879455
-0.0877;0.0499593
-0.0997;-0.00299085
-0.1102;-0.00436075
-0.1232;0.00265085
-0.1272;-0.0146855
-0.1319;-0.0125146
-0.1341;-0.0171175
-0.1364;-0.0165043
-0.1431;-0.0066278
-0.1475;-0.010494
-0.1496;-0.0147042
-0.1517;-0.0143134
-0.1557;-0.00983555
-0.1596;-0.00937075
-0.1632;-0.00934915
-0.1649;-0.0128117
-0.1681;-0.00924765
-0.1696;-0.0123378
-0.1723;-0.0094467
-0.1735;-0.0121799
-0.1756;-0.00997715
-0.1766;-0.0119388
-0.1775;-0.0119151
-0.1783;-0.0119059
-0.1796;-0.0106211
-0.1806;-0.0109808
-0.181;-0.0120303
-0.1813;-0.0120947
-0.1816;-0.0119589
-0.1816;-0.0124681
-0.1816;-0.0123773
-0.1809;-0.0137918
-0.1805;-0.0131616
-0.1796;-0.0142068
-0.179;-0.0136073
-0.1776;-0.0153285
-0.176;-0.0158805
-0.173;-0.019044
-0.1824;0.0072572
-0.1464;-0.0888696
-0.1176;-0.0787308
-0.0687;-0.126231
-0.0442;-0.0810843
-0.0205;-0.0830291
0.0251;-0.133682
0.047;-0.0895901
0.068;-0.0909741
0.1076;-0.134168
0.1262;-0.095021
0.1437;-0.0955179
0.1761;-0.130266
0.2049;-0.127488
0.2176;-0.0973022
0.2393;-0.118677
0.2485;-0.0951811
0.2565;-0.0941093
0.2634;-0.093076
0.2739;-0.101988
0.2816;-0.0976838
0.2811;-0.0813493
0.276;-0.0715223
0.2718;-0.0728282
0.2667;-0.0703966
0.2534;-0.0521283
0.2454;-0.061651
0.2365;-0.0586342
0.2162;-0.0328973
0.1927;-0.0230687
0.1799;-0.0426386
0.1527;-0.009835
0.0209;0.219125
0.0022;-0.00427155
-0.0303;0.0282186
-0.0456;-0.0038636
-0.0753;0.0294291
-0.0899;0.001464
-0.1041;0.00284605
-0.1318;0.034067
-0.1454;0.00797965
-0.1584;0.00880885
-0.1837;0.0372957
-0.1959;0.0130237
-0.2187;0.037753
-0.2294;0.0152727
-0.2492;0.0365673
-0.2583;0.0166615
-0.2669;0.0170849
-0.282;0.0324909
-0.2874;0.0140446
-0.2947;0.019087
-0.3103;0.0381821
-0.254;-0.113936
-0.2263;-0.0607777
-0.1975;-0.067199
-0.1401;-0.132939
-0.1117;-0.0791431
-0.0311;-0.195618
0.0194;-0.143002
0.0429;-0.0925487
0.0653;-0.0937413
0.1078;-0.14037
0.1469;-0.139509
0.1648;-0.0998761
0.1814;-0.0998568
0.1971;-0.10051
0.2253;-0.129853
0.2378;-0.100447
0.249;-0.0996514
0.2681;-0.11845
0.276;-0.0973734
0.2826;-0.0959047
0.2925;-0.104136
0.2957;-0.0913638
0.2977;-0.0894127
0.2985;-0.0872819
0.2971;-0.0828205
0.2948;-0.0808229
0.2596;-0.0098727
0.2567;-0.074166
0.2543;-0.0749332
0.251;-0.0727637
0.2415;-0.0590594
0.2355;-0.0652772
0.221;-0.0462127
0.2126;-0.057259
0.1937;-0.0335208
0.1832;-0.0488374
0.1722;-0.0462735
0.1481;-0.0165326
0.1352;-0.0370652
0.1218;-0.0341161
0.0937;-0.00054795
0.0789;-0.0249674
0.0639;-0.0223493
0.0328;0.0144993
0.0004;0.0219591
-0.0159;-0.007788
-0.0322;-0.0053269
-0.0651;0.0328407
-0.0817;0.0027715
-0.1141;0.0392886
-0.1298;0.00830845
-0.1897;0.105788
-0.1428;-0.114775
-0.11;-0.0914403
-0.0861;-0.0771822
-0.019;-0.173638
0.0026;-0.085879
0.0229;-0.0863355
0.0616;-0.128971
0.0799;-0.0909562
0.1133;-0.126223
0.1432;-0.123779
0.1566;-0.0928678
0.1688;-0.0923822
0.1905;-0.114732
0.2082;-0.109492
0.2155;-0.0898943
0.2216;-0.0885201
0.2308;-0.0962155
